tmdb_movie_id,tmdb_actor_id,movie_title,character,cast_order
628847,1842860,Trap House,Yvonne Reynolds,3
628847,21127,Trap House,Andre Washburn,4
628847,36628,Trap House,Natalia Cabrera,5
628847,76855,Trap House,Benito Cabrera,6
628847,2638587,Trap House,Teresa Flores,7
628847,2684483,Trap House,Kyle Albright,8
628847,2835905,Trap House,Jesse Padilla,9
991494,78798,The SpongeBob Movie: Search for SquarePants,SpongeBob SquarePants / Gary / Morning DJ (voice),0
991494,6574,The SpongeBob Movie: Search for SquarePants,Mr. Krabs / Pirate / Narrator,1
991494,70615,The SpongeBob Movie: Search for SquarePants,Squidward Tentacles (voice),2
991494,34398,The SpongeBob Movie: Search for SquarePants,Patrick Star (voice),3
991494,78799,The SpongeBob Movie: Search for SquarePants,Sandy Cheeks (voice),4
991494,188229,The SpongeBob Movie: Search for SquarePants,Sheldon J. Plankton (voice),5
991494,41798,The SpongeBob Movie: Search for SquarePants,JK Fishlips (voice),6
991494,4118330,The SpongeBob Movie: Search for SquarePants,Ticket Taker (voice),7
991494,1457999,The SpongeBob Movie: Search for SquarePants,Ride Operator,8
991494,2088734,The SpongeBob Movie: Search for SquarePants,Studio Spokesperson / Krusty Krab Patron (voice),9
1401281,71070,The Testament of Ann Lee,Ann Lee,0
1401281,1700685,The Testament of Ann Lee,William Lee,1
1401281,1356758,The Testament of Ann Lee,Mary Partington / Narrator,2
1401281,213394,The Testament of Ann Lee,James Whittaker,3
1401281,984629,The Testament of Ann Lee,Abraham Standerin,4
1401281,2543788,The Testament of Ann Lee,Nancy Lee,5
1401281,1006136,The Testament of Ann Lee,John Hocknell,6
1401281,1137823,The Testament of Ann Lee,Jane Wardly,7
1401281,32559,The Testament of Ann Lee,James Wardley,8
1401281,1493396,The Testament of Ann Lee,John Townley,9
269149,417,Zootopia,Judy Hopps (voice),0
269149,23532,Zootopia,Nick Wilde (voice),1
269149,17605,Zootopia,Chief Bogo (voice),2
269149,213001,Zootopia,Bellwether (voice),3
269149,41565,Zootopia,Clawhauser (voice),4
269149,5149,Zootopia,Bonnie Hopps (voice),5
269149,27530,Zootopia,Stu Hopps (voice),6
269149,63208,Zootopia,Yax (voice),7
269149,18999,Zootopia,Mayor Lionheart (voice),8
269149,6944,Zootopia,Mrs. Otterton (voice),9
701387,54693,Bugonia,Michelle,0
701387,88124,Bugonia,Teddy,1
701387,5212114,Bugonia,Don,2
701387,1400595,Bugonia,Casey,3
701387,5588,Bugonia,Sandy,4
701387,5105206,Bugonia,Ricky / Security Guard,5
701387,5105205,Bugonia,Tony,6
701387,4986018,Bugonia,Corey,7
701387,2978859,Bugonia,Chris,8
701387,5446529,Bugonia,Tina,9
28774,4690,Communion,Whitley Strieber,0
28774,32225,Communion,Anne Strieber,1
28774,36926,Communion,Dr. Janet Duffy,2
28774,43773,Communion,Alex,3
28774,103874,Communion,Sarah,4
28774,114630,Communion,Andrew Strieber,5
28774,85869,Communion,Fireman,6
28774,114631,Communion,Mrs. Greenberg,7
28774,114632,Communion,Mother,8
28774,114633,Communion,Father,9
1241470,94864,Osiris,Kelly,0
1241470,1492326,Osiris,Ravi,1
1241470,1094385,Osiris,Rhodie,2
1241470,124304,Osiris,Reyes,3
1241470,2713,Osiris,Anya,4
1241470,2688092,Osiris,Scars,5
1241470,1956527,Osiris,Donny,6
1241470,1328185,Osiris,Nash,7
1241470,1825157,Osiris,Bull,8
1241470,2668253,Osiris,Gibbs,9
533533,7499,TRON: Ares,Ares,0
533533,1260481,TRON: Ares,Eve Kim,1
533533,55089,TRON: Ares,Julian Dillinger,2
533533,12214,TRON: Ares,Elisabeth Dillinger,3
533533,1695989,TRON: Ares,Athena,4
533533,1229,TRON: Ares,Kevin Flynn,5
533533,552252,TRON: Ares,Ajay Singh,6
533533,1457999,TRON: Ares,Seth Flores,7
533533,37089,TRON: Ares,Caius,8
533533,1066284,TRON: Ares,Erin,9
1034716,1902689,People We Meet on Vacation,Poppy Wright,0
1034716,1524100,People We Meet on Vacation,Alex Nilsen,1
1034716,2485582,People We Meet on Vacation,Sarah,2
1034716,1624816,People We Meet on Vacation,Swapna Bakshi-Highsmith,3
1034716,148096,People We Meet on Vacation,David Nilsen,4
1034716,4218444,People We Meet on Vacation,Nam,5
1034716,233096,People We Meet on Vacation,Trey,6
1034716,2394,People We Meet on Vacation,Jimmy Wright,7
1034716,28640,People We Meet on Vacation,Wanda Wright,8
1034716,1371509,People We Meet on Vacation,Buck,9
1228246,27972,Five Nights at Freddy's 2,Mike,0
1228246,2283930,Five Nights at Freddy's 2,Abby,1
1228246,1368507,Five Nights at Freddy's 2,Vanessa,2
1228246,26457,Five Nights at Freddy's 2,William Afton / Yellow Rabbit,3
1228246,1824301,Five Nights at Freddy's 2,Michael,4
1228246,4201,Five Nights at Freddy's 2,Mr. Berg,5
1228246,1172108,Five Nights at Freddy's 2,Lisa,6
1228246,4139771,Five Nights at Freddy's 2,Rob,7
1228246,1547148,Five Nights at Freddy's 2,Alex,8
1228246,5797963,Five Nights at Freddy's 2,Charlotte,9
1234821,1245,Jurassic World Rebirth,Zora Bennett,0
1234821,932967,Jurassic World Rebirth,Duncan Kincaid,1
1234821,80860,Jurassic World Rebirth,Dr. Henry Loomis,2
1234821,36669,Jurassic World Rebirth,Martin Krebs,3
1234821,1168097,Jurassic World Rebirth,Reuben Delgado,4
1234821,1362844,Jurassic World Rebirth,Teresa Delgado,5
1234821,2525701,Jurassic World Rebirth,Xavier Dobbs,6
1234821,3673493,Jurassic World Rebirth,Isabella Delgado,7
1234821,2496534,Jurassic World Rebirth,Nina,8
1234821,1517537,Jurassic World Rebirth,LeClerc,9
280874,206399,Killing Daddy,Callie Ross,0
280874,65528,Killing Daddy,Emma Granger,1
280874,68527,Killing Daddy,George Ross,2
280874,224144,Killing Daddy,Jake Watkins,3
280874,1339147,Killing Daddy,Laura Ross,4
280874,133335,Killing Daddy,Hanover,5
280874,1339148,Killing Daddy,Eight Year old Callie,6
280874,228331,Killing Daddy,Callie's Mom,7
280874,1288673,Killing Daddy,Carl,8
280874,203349,Killing Daddy,Burt Hankins,9
1061474,1785590,Superman,Superman,0
1061474,993774,Superman,Lois Lane,1
1061474,3292,Superman,Lex Luthor,2
1061474,39391,Superman,Mr. Terrific,3
1061474,51797,Superman,Guy Gardner,4
1061474,1428070,Superman,Hawkgirl,5
1061474,1601451,Superman,The Engineer,6
1061474,61263,Superman,Jimmy Olsen,7
1061474,21088,Superman,Gary,8
1061474,5441666,Superman,Superman Robot #12 (voice),9
19995,65731,Avatar,Jake Sully,0
19995,8691,Avatar,Neytiri,1
19995,10205,Avatar,Dr. Grace Augustine,2
19995,32747,Avatar,Colonel Miles Quaritch,3
19995,17647,Avatar,Trudy Chacon,4
19995,1771,Avatar,Parker Selfridge,5
19995,59231,Avatar,Norm Spellman,6
19995,30485,Avatar,Mo'at,7
19995,15853,Avatar,Eytukan,8
19995,10964,Avatar,Tsu'Tey,9
4247,1772,Scary Movie,Cindy Campbell,0
4247,35705,Scary Movie,Brenda Meeks,1
4247,9562,Scary Movie,Shorty Meeks,2
4247,35690,Scary Movie,Ray Wilkins,3
4247,17866,Scary Movie,Bobby Prinze,4
4247,58058,Scary Movie,Greg Phillippe,5
4247,21596,Scary Movie,Buffy Gilmore,6
4247,35701,Scary Movie,Doofy Gilmore,7
4247,60252,Scary Movie,Gail Hailstorm,8
4247,68634,Scary Movie,Miss Congeniality,9
27205,6193,Inception,Dom Cobb,0
27205,24045,Inception,Arthur,1
27205,3899,Inception,Saito,2
27205,2524,Inception,Eames,3
27205,27578,Inception,Ariadne,4
27205,95697,Inception,Yusuf,5
27205,2037,Inception,"Robert Fischer, Jr.",6
27205,13022,Inception,Peter Browning,7
27205,8293,Inception,Mal Cobb,8
27205,4935,Inception,Maurice Fischer,9
155,3894,The Dark Knight,Bruce Wayne,0
155,1810,The Dark Knight,Joker,1
155,6383,The Dark Knight,Harvey Dent,2
155,3895,The Dark Knight,Alfred,3
155,1579,The Dark Knight,Rachel,4
155,64,The Dark Knight,Gordon,5
155,192,The Dark Knight,Lucius Fox,6
155,53651,The Dark Knight,Ramirez,7
155,57597,The Dark Knight,Wuertz,8
155,2037,The Dark Knight,Scarecrow,9
299536,3223,Avengers: Infinity War,Tony Stark / Iron Man,0
299536,16828,Avengers: Infinity War,Steve Rogers / Captain America,1
299536,74568,Avengers: Infinity War,Thor,2
299536,16851,Avengers: Infinity War,Thanos,3
299536,103,Avengers: Infinity War,Bruce Banner / Hulk,4
299536,1245,Avengers: Infinity War,Natasha Romanoff / Black Widow,5
299536,1896,Avengers: Infinity War,James Rhodes / War Machine,6
299536,71580,Avengers: Infinity War,Doctor Strange,7
299536,1136406,Avengers: Infinity War,Peter Parker / Spider-Man,8
299536,172069,Avengers: Infinity War,T'Challa / Black Panther,9
1007734,59410,Nobody 2,Hutch Mansell,0
1007734,935,Nobody 2,Becca Mansell,1
1007734,40543,Nobody 2,Wyatt Martin,2
1007734,3492,Nobody 2,Sheriff Abel,3
1007734,150,Nobody 2,Harry Mansell,4
1007734,5414,Nobody 2,The Barber,5
1007734,1062,Nobody 2,David Mansell,6
1007734,4430,Nobody 2,Lendina,7
1007734,9452,Nobody 2,Kartoush,8
1007734,2593447,Nobody 2,Sammy Mansell,9
26674,8256,Wild Side,Alex Lee / Johanna,0
26674,4690,Wild Side,Bruno Buckingham,1
26674,6720,Wild Side,Virginia Chow,2
26674,1159,Wild Side,Tony,3
26674,922,Wild Side,Dan Rackman,4
26674,111880,Wild Side,Lyle Litvak,5
26674,168267,Wild Side,Federal Agent,6
26674,106488,Wild Side,Agent James Reed,7
26674,53330,Wild Side,Agent Morse Jaeger,8
26674,75465,Wild Side,The Chief,9
120,109,The Lord of the Rings: The Fellowship of the Ring,Frodo,0
120,1327,The Lord of the Rings: The Fellowship of the Ring,Gandalf,1
120,110,The Lord of the Rings: The Fellowship of the Ring,Aragorn,2
120,1328,The Lord of the Rings: The Fellowship of the Ring,Sam,3
120,65,The Lord of the Rings: The Fellowship of the Ring,Bilbo,4
120,882,The Lord of the Rings: The Fellowship of the Ring,Arwen,5
120,113,The Lord of the Rings: The Fellowship of the Ring,Saruman,6
120,48,The Lord of the Rings: The Fellowship of the Ring,Boromir,7
120,1329,The Lord of the Rings: The Fellowship of the Ring,Pippin,8
120,1330,The Lord of the Rings: The Fellowship of the Ring,Merry,9
22,85,Pirates of the Caribbean: The Curse of the Black Pearl,Jack Sparrow,0
22,118,Pirates of the Caribbean: The Curse of the Black Pearl,Barbossa,1
22,114,Pirates of the Caribbean: The Curse of the Black Pearl,Will Turner,2
22,116,Pirates of the Caribbean: The Curse of the Black Pearl,Elizabeth Swann,3
22,1709,Pirates of the Caribbean: The Curse of the Black Pearl,Norrington,4
22,378,Pirates of the Caribbean: The Curse of the Black Pearl,Governor Weatherby Swann,5
22,1710,Pirates of the Caribbean: The Curse of the Black Pearl,Pintel,6
22,1711,Pirates of the Caribbean: The Curse of the Black Pearl,Ragetti,7
22,1712,Pirates of the Caribbean: The Curse of the Black Pearl,Lt. Gillette,8
22,1713,Pirates of the Caribbean: The Curse of the Black Pearl,Murtogg,9
1198994,53714,Send Help,Linda Liddle,0
1198994,527393,Send Help,Bradley Preston,1
1198994,4477127,Send Help,Zuri,2
1198994,352,Send Help,Franklin,3
1198994,109438,Send Help,Donovan,4
1198994,145248,Send Help,Chase,5
1198994,1743358,Send Help,Boat Captain,6
1198994,1446431,Send Help,River,7
1198994,1485593,Send Help,Polly Perera,8
1198994,2300917,Send Help,Barbara,9
122,109,The Lord of the Rings: The Return of the King,Frodo,0
122,1327,The Lord of the Rings: The Return of the King,Gandalf,1
122,110,The Lord of the Rings: The Return of the King,Aragorn,2
122,1328,The Lord of the Rings: The Return of the King,Sam,3
122,1333,The Lord of the Rings: The Return of the King,Gollum / Smeagol,4
122,1330,The Lord of the Rings: The Return of the King,Merry,5
122,1329,The Lord of the Rings: The Return of the King,Pippin,6
122,1381,The Lord of the Rings: The Return of the King,Denethor,7
122,1371,The Lord of the Rings: The Return of the King,Faramir,8
122,502,The Lord of the Rings: The Return of the King,Éowyn,9
575265,500,Mission: Impossible - The Final Reckoning,Ethan Hunt,0
575265,39459,Mission: Impossible - The Final Reckoning,Grace,1
575265,10182,Mission: Impossible - The Final Reckoning,Luther Stickell,2
575265,11108,Mission: Impossible - The Final Reckoning,Benji Dunn,3
575265,65344,Mission: Impossible - The Final Reckoning,Gabriel,4
575265,139820,Mission: Impossible - The Final Reckoning,Paris,5
575265,15319,Mission: Impossible - The Final Reckoning,Kittridge,6
575265,7497,Mission: Impossible - The Final Reckoning,Serling,7
575265,47627,Mission: Impossible - The Final Reckoning,Walters,8
575265,17039,Mission: Impossible - The Final Reckoning,General Sidney,9
11427,6719,Dead End,Frank Harrington,0
11427,69399,Dead End,Marion Harrington,1
11427,7401,Dead End,Laura Harrington,2
11427,69398,Dead End,Richard Harrington,3
11427,59861,Dead End,Brad Miller,4
11427,42715,Dead End,Lady in White,5
11427,175678,Dead End,Doctor,6
11427,154621,Dead End,Nurse,7
11427,78311,Dead End,Man in Black,8
11427,133771,Dead End,Worker #1,9
617126,1253360,The Fantastic 4: First Steps,Reed Richards / Mister Fantastic,0
617126,556356,The Fantastic 4: First Steps,Sue Storm / Invisible Woman,1
617126,21042,The Fantastic 4: First Steps,Ben Grimm / The Thing,2
617126,1597365,The Fantastic 4: First Steps,Johnny Storm / Human Torch,3
617126,202032,The Fantastic 4: First Steps,Galactus,4
617126,936970,The Fantastic 4: First Steps,Shalla-Bal / Silver Surfer,5
617126,1294982,The Fantastic 4: First Steps,Harvey Elder / Mole Man,6
617126,10871,The Fantastic 4: First Steps,Rachel Rozman,7
617126,65447,The Fantastic 4: First Steps,Lynne Nichols / F4 Chief of Staff,8
617126,34546,The Fantastic 4: First Steps,Ted Gilbert,9
1214931,934,Nuremberg,Hermann Göring,0
1214931,17838,Nuremberg,Douglas Kelley,1
1214931,335,Nuremberg,Justice Robert H. Jackson,2
1214931,3477880,Nuremberg,Sergeant Howie Triest,3
1214931,21134,Nuremberg,Colonel Burton Andrus,4
1214931,20766,Nuremberg,Sir David Maxwell-Fyfe,5
1214931,3492,Nuremberg,Dr. Gustave Gilbert,6
1214931,225411,Nuremberg,Colonel John Amen,7
1214931,133931,Nuremberg,Emmy Göring,8
1214931,205772,Nuremberg,Elsie Douglas,9
1029575,13240,The Family Plan,Dan Morgan,0
1029575,11705,The Family Plan,Jessica Morgan,1
1029575,21045,The Family Plan,Gwen,2
1029575,1533987,The Family Plan,Nina Morgan,3
1029575,1818455,The Family Plan,Kyle Morgan,4
1029575,8785,The Family Plan,McCaffrey,5
1029575,1593387,The Family Plan,Cyrus,6
1029575,5419,The Family Plan,Augie,7
1029575,1224596,The Family Plan,Toothpick,8
1029575,123812,The Family Plan,Neck Tattoo,9
1315303,1295282,Primate,Lucy,0
1315303,2600509,Primate,Hannah,1
1315303,1571661,Primate,Adam,2
1315303,4979358,Primate,Kate,3
1315303,3675179,Primate,Erin,4
1315303,2745054,Primate,Nick,5
1315303,4799831,Primate,Drew,6
1315303,3645292,Primate,Brad,7
1315303,2718121,Primate,Ben,8
1315303,4979364,Primate,Susan,9
13,31,Forrest Gump,Forrest Gump,0
13,32,Forrest Gump,Jenny Curran,1
13,33,Forrest Gump,Lieutenant Dan Taylor,2
13,35,Forrest Gump,Mrs. Gump,3
13,34,Forrest Gump,Bubba Blue,4
13,37821,Forrest Gump,Young Forrest Gump,5
13,204997,Forrest Gump,Young Jenny Curran,6
13,9640,Forrest Gump,Forrest Junior,7
13,6751,Forrest Gump,School Bus Driver,8
13,3817610,Forrest Gump,Nurse at Park Bench,9
597,6193,Titanic,Jack Dawson,0
597,204,Titanic,Rose DeWitt Bukater,1
597,1954,Titanic,Cal Hockley,2
597,8534,Titanic,Molly Brown,3
597,3713,Titanic,Ruth DeWitt Bukater,4
597,8535,Titanic,Old Rose,5
597,2053,Titanic,Brock Lovett,6
597,1369,Titanic,Captain Smith,7
597,2076,Titanic,Spicer Lovejoy,8
597,8536,Titanic,Thomas Andrews,9
502356,73457,The Super Mario Bros. Movie,Mario (voice),0
502356,1397778,The Super Mario Bros. Movie,Princess Peach (voice),1
502356,95101,The Super Mario Bros. Movie,Luigi (voice),2
502356,70851,The Super Mario Bros. Movie,Bowser (voice),3
502356,298410,The Super Mario Bros. Movie,Toad (voice),4
502356,19274,The Super Mario Bros. Movie,Donkey Kong (voice),5
502356,61110,The Super Mario Bros. Movie,Cranky Kong (voice),6
502356,299743,The Super Mario Bros. Movie,Spike (voice),7
502356,176340,The Super Mario Bros. Movie,Mario's Dad / Giuseppe (voice),8
502356,24362,The Super Mario Bros. Movie,Kamek (voice),9
199591,2232,Penthouse North,Robert Hollader,0
199591,11705,Penthouse North,Sara,1
199591,134673,Penthouse North,Ryan,2
199591,70787,Penthouse North,Blake,3
199591,183538,Penthouse North,Chad,4
199591,82646,Penthouse North,Danny,5
199591,23874,Penthouse North,Antonio,6
199591,1267117,Penthouse North,Slacker Boy,7
199591,1375561,Penthouse North,US Army Sergeant,8
199591,1375566,Penthouse North,Slacker Girl,9
97512,47296,The Courier,Courier,0
97512,78429,The Courier,Anna,1
97512,1844,The Courier,Lispy,2
97512,15860,The Courier,Mr. Capo,3
97512,3127,The Courier,Mrs. Capo,4
97512,1173,The Courier,Stitch,5
97512,2295,The Courier,Maxwell,6
97512,60875,The Courier,San Fran Tanna,7
97512,108188,The Courier,Jack Straw,8
97512,946356,The Courier,Deidre,9
1032892,1240487,In the Blink of an Eye,Coakley,0
1032892,80591,In the Blink of an Eye,Claire,1
1032892,1652371,In the Blink of an Eye,Greg,2
1032892,228194,In the Blink of an Eye,Neanderthal Father - Thorn,3
1032892,1301092,In the Blink of an Eye,Neanderthal Mother - Hera,4
1032892,3318616,In the Blink of an Eye,Neanderthal Daughter - Lark,5
1032892,1530746,In the Blink of an Eye,ROSCO (voice),6
1032892,4091202,In the Blink of an Eye,Neanderthal Daughter - Adult Lark,7
1032892,6038535,In the Blink of an Eye,Neanderthal Son - Lucky,8
1032892,6038536,In the Blink of an Eye,Neanderthal Son - Adult Lucky,9
1197306,976,A Working Man,Levon Cade,0
1197306,973,A Working Man,Wolo Kolisnyk,1
1197306,17817,A Working Man,Yuri,2
1197306,1011106,A Working Man,Dimi Kolisnyk,3
1197306,950125,A Working Man,Dougie,4
1197306,454,A Working Man,Joe Garcia,5
1197306,35029,A Working Man,Gunny Lefferty,6
1197306,1862014,A Working Man,Carla Garcia,7
1197306,3953574,A Working Man,Jenny Garcia,8
1197306,3651199,A Working Man,Merry Cade,9
1175942,6807,The Bad Guys 2,Wolf (voice),0
1175942,1231717,The Bad Guys 2,Snake (voice),1
1175942,1625558,The Bad Guys 2,Tarantula (voice),2
1175942,64342,The Bad Guys 2,Shark (voice),3
1175942,1560244,The Bad Guys 2,Piranha (voice),4
1175942,1545693,The Bad Guys 2,Diane Foxington (voice),5
1175942,1075037,The Bad Guys 2,Kitty Kat (voice),6
1175942,10871,The Bad Guys 2,Doom aka Susan (voice),7
1175942,2408703,The Bad Guys 2,Pigtail Petrova (voice),8
1175942,24357,The Bad Guys 2,Commissioner Misty Luggins (voice),9
1242501,92404,Icefall,Harlan,0
1242501,3006897,Icefall,Ani,1
1242501,6413,Icefall,Rhodes,2
1242501,6804,Icefall,Oz,3
1242501,1584347,Icefall,Pen,4
1242501,1395206,Icefall,Dax,5
1242501,8856,Icefall,Drake,6
1242501,1679829,Icefall,Sirena,7
1242501,105688,Icefall,Carl,8
1242501,1182667,Icefall,Jed,9
1317149,1648346,I Swear,John,0
1317149,76944,I Swear,Dottie,1
1317149,3064,I Swear,Tommy,2
1317149,1834,I Swear,Heather,3
1317149,5555425,I Swear,Young John,4
1317149,2927238,I Swear,Chris,5
1317149,2326725,I Swear,Murray,6
1317149,6028878,I Swear,Palace Official,7
1317149,2296887,I Swear,Butler,8
1317149,5467398,I Swear,The Queen,9
680,8891,Pulp Fiction,Vincent Vega,0
680,2231,Pulp Fiction,Jules Winnfield,1
680,139,Pulp Fiction,Mia Wallace,2
680,62,Pulp Fiction,Butch Coolidge,3
680,10182,Pulp Fiction,Marsellus Wallace,4
680,1037,Pulp Fiction,The Wolf,5
680,7036,Pulp Fiction,Lance,6
680,3129,Pulp Fiction,Pumpkin,7
680,99,Pulp Fiction,Honey Bunny,8
680,2319,Pulp Fiction,Fabienne,9
557,2219,Spider-Man,Spider-Man / Peter Parker,0
557,5293,Spider-Man,Green Goblin / Norman Osborn,1
557,205,Spider-Man,Mary Jane Watson,2
557,17051,Spider-Man,Harry Osborn,3
557,19153,Spider-Man,Ben Parker,4
557,18998,Spider-Man,May Parker,5
557,18999,Spider-Man,J. Jonah Jameson,6
557,20580,Spider-Man,Flash Thompson,7
557,19468,Spider-Man,Maximilian Fargas,8
557,5502,Spider-Man,Joseph 'Robbie' Robertson,9
533535,10859,Deadpool & Wolverine,Wade Wilson / Deadpool / Nicepool,0
533535,6968,Deadpool & Wolverine,Logan / Wolverine,1
533535,2324569,Deadpool & Wolverine,Cassandra Nova,2
533535,15576,Deadpool & Wolverine,Mr. Paradox,3
533535,1464650,Deadpool & Wolverine,Laura / X-23,4
533535,15277,Deadpool & Wolverine,Happy Hogan,5
533535,54882,Deadpool & Wolverine,Vanessa,6
533535,1091324,Deadpool & Wolverine,Peter,7
533535,122750,Deadpool & Wolverine,Blind Al,8
533535,9278,Deadpool & Wolverine,Elektra,9
1241983,33192,Train Dreams,Robert Grainier,0
1241983,72855,Train Dreams,Gladys Grainier,1
1241983,60722,Train Dreams,Ignatius Jack,2
1241983,5365,Train Dreams,Boomer,3
1241983,4942,Train Dreams,Billy,4
1241983,15684,Train Dreams,Apostle Frank,5
1241983,62105,Train Dreams,Claire Thompson,6
1241983,3905,Train Dreams,Arn Peeples,7
1241983,883,Train Dreams,Narrator (voice),8
1241983,1110537,Train Dreams,Fu Sheng,9
18252,57082,My Science Project,Michael Harlan,0
18252,82220,My Science Project,Ellie Sawyer,1
18252,26473,My Science Project,Vince Latello,2
18252,97943,My Science Project,Sherman,3
18252,15416,My Science Project,Detective Isadore Nulty,4
18252,12852,My Science Project,Lew Harlan,5
18252,83145,My Science Project,Dolores,6
18252,2778,My Science Project,Bob Roberts,7
18252,988663,My Science Project,Irene,8
18252,146220,My Science Project,Matusky,9
1087192,2803710,How to Train Your Dragon,Hiccup,0
1087192,2064124,How to Train Your Dragon,Astrid,1
